image_path,x,y,w,h
C3/22-1-4-submit-92582/048.png,674,311,461,461
C3/22-1-4-submit-92582/090.png,676,311,455,455
C3/22-1-4-submit-92582/006.png,679,324,449,449
C3/22-1-4-submit-92582/078.png,678,310,447,447
C3/22-1-4-submit-92582/000.png,675,321,454,454
C3/22-1-4-submit-92582/120.png,677,310,451,451
C3/22-1-4-submit-92582/018.png,671,329,453,453
C3/22-1-4-submit-92582/066.png,675,303,459,459
C3/22-1-4-submit-92582/096.png,678,313,450,450
C3/22-1-4-submit-92582/114.png,681,314,451,451
C3/22-1-4-submit-92582/126.png,675,304,460,460
C3/22-1-4-submit-92582/042.png,675,331,457,457
C3/22-1-4-submit-92582/108.png,675,310,457,457
C3/22-1-4-submit-93056/030.png,667,316,470,470
C3/22-1-4-submit-93056/012.png,667,313,464,464
C3/22-1-4-submit-93056/144.png,664,295,468,468
C3/22-1-4-submit-93056/036.png,667,314,469,469
C3/22-1-4-submit-93056/054.png,663,297,464,464
C3/22-1-4-submit-93056/072.png,663,297,467,467
C3/22-1-4-submit-93056/102.png,669,301,467,467
C3/22-1-4-submit-93056/060.png,670,296,461,461
C3/22-1-4-submit-93056/132.png,672,296,464,464
C3/22-1-4-submit-93056/084.png,674,302,457,457
C3/22-1-4-submit-93056/024.png,667,319,464,464
C3/22-1-4-submit-93056/138.png,669,291,463,463
C3/22-1-4-submit-93056/048.png,662,298,472,472
C3/22-1-4-submit-93056/090.png,670,298,464,464
C3/22-1-4-submit-93056/006.png,674,317,454,454
C3/22-1-4-submit-93056/078.png,667,295,468,468
C3/22-1-4-submit-93056/000.png,672,309,463,463
C3/22-1-4-submit-93056/120.png,670,296,463,463
C3/22-1-4-submit-93056/018.png,666,318,462,462
C3/22-1-4-submit-93056/066.png,672,298,459,459
C3/22-1-4-submit-93056/096.png,667,297,467,467
C3/22-1-4-submit-93056/114.png,673,300,463,463
C3/22-1-4-submit-93056/126.png,674,294,461,461
C3/22-1-4-submit-93056/042.png,666,308,470,470
C3/22-1-4-submit-93056/108.png,674,301,464,464
C3/22-1-4-submit-93059/030.png,675,326,456,456
C3/22-1-4-submit-93059/012.png,673,316,458,458
C3/22-1-4-submit-93059/144.png,667,297,462,462
C3/22-1-4-submit-93059/036.png,677,329,450,450
C3/22-1-4-submit-93059/054.png,667,302,463,463
C3/22-1-4-submit-93059/072.png,671,298,460,460
C3/22-1-4-submit-93059/102.png,671,303,462,462
C3/22-1-4-submit-93059/060.png,669,299,462,462
C3/22-1-4-submit-93059/132.png,676,296,462,462
C3/22-1-4-submit-93059/084.png,673,300,464,464
C3/22-1-4-submit-93059/024.png,672,328,453,453
C3/22-1-4-submit-93059/138.png,679,299,451,451
C3/22-1-4-submit-93059/048.png,680,310,446,446
C3/22-1-4-submit-93059/090.png,671,300,465,465
C3/22-1-4-submit-93059/006.png,676,317,456,456
C3/22-1-4-submit-93059/078.png,674,302,458,458
C3/22-1-4-submit-93059/000.png,676,314,455,455
C3/22-1-4-submit-93059/120.png,674,304,453,453
C3/22-1-4-submit-93059/018.png,676,326,453,453
C3/22-1-4-submit-93059/066.png,681,299,445,445
C3/22-1-4-submit-93059/096.png,668,304,465,465
C3/22-1-4-submit-93059/114.png,675,305,461,461
C3/22-1-4-submit-93059/126.png,672,299,463,463
C3/22-1-4-submit-93059/042.png,677,323,453,453
C3/22-1-4-submit-93059/108.png,675,307,460,460
C3/22-1-4-submit-93062/030.png,675,329,454,454
C3/22-1-4-submit-93062/012.png,676,322,451,451
C3/22-1-4-submit-93062/144.png,664,298,467,467
C3/22-1-4-submit-93062/036.png,676,329,452,452
C3/22-1-4-submit-93062/054.png,669,308,457,457
C3/22-1-4-submit-93062/072.png,677,303,450,450
C3/22-1-4-submit-93062/102.png,669,304,463,463
C3/22-1-4-submit-93062/060.png,669,299,464,464
C3/22-1-4-submit-93062/132.png,678,302,458,458
C3/22-1-4-submit-93062/084.png,668,301,472,472
C3/22-1-4-submit-93062/024.png,672,331,454,454
C3/22-1-4-submit-93062/138.png,676,301,452,452
C3/22-1-4-submit-93062/048.png,676,308,456,456
C3/22-1-4-submit-93062/090.png,669,304,468,468
C3/22-1-4-submit-93062/006.png,681,322,444,444
C3/22-1-4-submit-93062/078.png,672,304,460,460
C3/22-1-4-submit-93062/000.png,682,323,440,440
C3/22-1-4-submit-93062/120.png,672,304,459,459
C3/22-1-4-submit-93062/018.png,672,328,455,455
C3/22-1-4-submit-93062/066.png,682,301,444,444
C3/22-1-4-submit-93062/096.png,667,303,465,465
C3/22-1-4-submit-93062/114.png,674,309,462,462
C3/22-1-4-submit-93062/126.png,670,302,468,468
C3/22-1-4-submit-93062/042.png,672,321,464,464
C3/22-1-4-submit-93062/108.png,671,304,468,468
C3/22-1-4-submit-93065/030.png,676,330,452,452
C3/22-1-4-submit-93065/012.png,677,322,449,449
C3/22-1-4-submit-93065/144.png,669,303,459,459
C3/22-1-4-submit-93065/036.png,676,328,453,453
C3/22-1-4-submit-93065/054.png,667,306,462,462
C3/22-1-4-submit-93065/072.png,675,303,451,451
C3/22-1-4-submit-93065/102.png,670,304,462,462
C3/22-1-4-submit-93065/060.png,669,300,462,462
C3/22-1-4-submit-93065/132.png,671,300,467,467
C3/22-1-4-submit-93065/084.png,672,305,460,460
C3/22-1-4-submit-93065/024.png,674,332,450,450
C3/22-1-4-submit-93065/138.png,672,298,461,461
C3/22-1-4-submit-93065/048.png,676,311,447,447
C3/22-1-4-submit-93065/090.png,674,305,464,464
C3/22-1-4-submit-93065/006.png,682,321,446,446
C3/22-1-4-submit-93065/078.png,671,305,462,462
C3/22-1-4-submit-93065/000.png,679,319,446,446
C3/22-1-4-submit-93065/120.png,670,303,459,459
C3/22-1-4-submit-93065/018.png,673,331,449,449
C3/22-1-4-submit-93065/066.png,677,300,451,451
C3/22-1-4-submit-93065/096.png,669,303,463,463
C3/22-1-4-submit-93065/114.png,677,310,454,454
C3/22-1-4-submit-93065/126.png,674,304,459,459
C3/22-1-4-submit-93065/042.png,675,322,458,458
C3/22-1-4-submit-93065/108.png,673,306,466,466
C3/22-1-4-submit-93110/030.png,669,323,464,464
C3/22-1-4-submit-93110/012.png,671,320,458,458
C3/22-1-4-submit-93110/144.png,674,302,458,458
C3/22-1-4-submit-93110/036.png,676,326,458,458
C3/22-1-4-submit-93110/054.png,664,303,468,468
C3/22-1-4-submit-93110/072.png,671,300,461,461
C3/22-1-4-submit-93110/102.png,672,306,465,465
C3/22-1-4-submit-93110/060.png,671,297,467,467
C3/22-1-4-submit-93110/132.png,672,295,467,467
C3/22-1-4-submit-93110/084.png,676,306,457,457
C3/22-1-4-submit-93110/024.png,663,319,469,469
C3/22-1-4-submit-93110/138.png,668,295,470,470
C3/22-1-4-submit-93110/048.png,672,307,463,463
C3/22-1-4-submit-93110/090.png,675,308,458,458
C3/22-1-4-submit-93110/006.png,675,319,457,457
C3/22-1-4-submit-93110/078.png,669,303,462,462
C3/22-1-4-submit-93110/000.png,676,316,458,458
C3/22-1-4-submit-93110/120.png,677,305,454,454
C3/22-1-4-submit-93110/018.png,669,322,459,459
C3/22-1-4-submit-93110/066.png,675,296,459,459
C3/22-1-4-submit-93110/096.png,664,301,472,472
C3/22-1-4-submit-93110/114.png,675,308,460,460
C3/22-1-4-submit-93110/126.png,669,300,470,470
C3/22-1-4-submit-93110/042.png,676,323,457,457
C3/22-1-4-submit-93110/108.png,676,307,461,461
C3/22-1-4-submit-93169/030.png,681,333,443,443
C3/22-1-4-submit-93169/012.png,682,325,444,444
C3/22-1-4-submit-93169/144.png,679,303,450,450
C3/22-1-4-submit-93169/036.png,682,332,444,444
C3/22-1-4-submit-93169/054.png,669,305,464,464
C3/22-1-4-submit-93169/072.png,675,302,452,452
C3/22-1-4-submit-93169/102.png,676,305,454,454
C3/22-1-4-submit-93169/060.png,669,297,464,464
C3/22-1-4-submit-93169/132.png,678,298,454,454
C3/22-1-4-submit-93169/084.png,677,306,455,455
C3/22-1-4-submit-93169/024.png,677,334,443,443
C3/22-1-4-submit-93169/138.png,679,296,455,455
C3/22-1-4-submit-93169/048.png,675,309,456,456
C3/22-1-4-submit-93169/090.png,676,305,457,457
C3/22-1-4-submit-93169/006.png,682,320,447,447
C3/22-1-4-submit-93169/078.png,678,306,451,451
C3/22-1-4-submit-93169/000.png,680,320,444,444
C3/22-1-4-submit-93169/120.png,675,304,454,454
C3/22-1-4-submit-93169/018.png,677,328,447,447
C3/22-1-4-submit-93169/066.png,678,297,456,456
C3/22-1-4-submit-93169/096.png,669,303,463,463
C3/22-1-4-submit-93169/114.png,680,308,453,453
C3/22-1-4-submit-93169/126.png,675,301,458,458
C3/22-1-4-submit-93169/042.png,677,329,452,452
C3/22-1-4-submit-93169/108.png,670,302,466,466
C3/22-1-4-submit-93170/030.png,679,331,448,448
C3/22-1-4-submit-93170/012.png,680,322,451,451
C3/22-1-4-submit-93170/144.png,676,301,454,454
C3/22-1-4-submit-93170/036.png,680,331,447,447
C3/22-1-4-submit-93170/054.png,668,303,466,466
C3/22-1-4-submit-93170/072.png,679,306,444,444
C3/22-1-4-submit-93170/102.png,670,302,464,464
C3/22-1-4-submit-93170/060.png,667,297,467,467
C3/22-1-4-submit-93170/132.png,679,297,454,454
C3/22-1-4-submit-93170/084.png,672,303,461,461
C3/22-1-4-submit-93170/024.png,678,331,445,445
C3/22-1-4-submit-93170/138.png,679,296,454,454
C3/22-1-4-submit-93170/048.png,675,310,456,456
C3/22-1-4-submit-93170/090.png,673,302,463,463
C3/22-1-4-submit-93170/006.png,684,325,444,444
C3/22-1-4-submit-93170/078.png,673,303,457,457
C3/22-1-4-submit-93170/000.png,681,322,443,443
C3/22-1-4-submit-93170/120.png,675,306,455,455
C3/22-1-4-submit-93170/018.png,680,330,441,441
C3/22-1-4-submit-93170/066.png,680,297,453,453
C3/22-1-4-submit-93170/096.png,673,304,454,454
C3/22-1-4-submit-93170/114.png,679,306,455,455
C3/22-1-4-submit-93170/126.png,674,298,461,461
C3/22-1-4-submit-93170/042.png,678,329,447,447
C3/22-1-4-submit-93170/108.png,671,301,470,470
C3/22-2-1-submit-91740/030.png,672,243,410,410
C3/22-2-1-submit-91740/012.png,679,260,401,401
C3/22-2-1-submit-91740/144.png,708,260,394,394
C3/22-2-1-submit-91740/036.png,675,252,430,430
C3/22-2-1-submit-91740/054.png,680,256,422,422
C3/22-2-1-submit-91740/072.png,676,265,417,417
C3/22-2-1-submit-91740/102.png,715,257,394,394
C3/22-2-1-submit-91740/060.png,676,260,418,418
C3/22-2-1-submit-91740/132.png,709,260,394,394
C3/22-2-1-submit-91740/084.png,688,259,406,406
C3/22-2-1-submit-91740/024.png,677,259,409,409
C3/22-2-1-submit-91740/138.png,709,261,394,394
C3/22-2-1-submit-91740/048.png,686,259,416,416
C3/22-2-1-submit-91740/090.png,694,247,413,413
C3/22-2-1-submit-91740/006.png,661,252,415,415
C3/22-2-1-submit-91740/078.png,682,263,414,414
C3/22-2-1-submit-91740/000.png,652,251,413,413
C3/22-2-1-submit-91740/120.png,708,257,400,400
C3/22-2-1-submit-91740/018.png,681,259,404,404
C3/22-2-1-submit-91740/066.png,679,267,415,415
C3/22-2-1-submit-91740/096.png,710,253,399,399
C3/22-2-1-submit-91740/114.png,714,260,389,389
C3/22-2-1-submit-91740/126.png,711,259,394,394
C3/22-2-1-submit-91740/042.png,685,269,408,408
C3/22-2-1-submit-91740/108.png,709,259,399,399
C3/22-2-1-submit-92068/030.png,673,243,408,408
C3/22-2-1-submit-92068/012.png,679,257,411,411
C3/22-2-1-submit-92068/144.png,708,265,394,394
C3/22-2-1-submit-92068/036.png,681,256,420,420
C3/22-2-1-submit-92068/054.png,682,254,418,418
C3/22-2-1-submit-92068/072.png,682,263,413,413
C3/22-2-1-submit-92068/102.png,710,254,400,400
C3/22-2-1-submit-92068/060.png,678,261,417,417
C3/22-2-1-submit-92068/132.png,708,260,400,400
C3/22-2-1-submit-92068/084.png,689,262,405,405
C3/22-2-1-submit-92068/024.png,677,258,409,409
C3/22-2-1-submit-92068/138.png,706,261,401,401
C3/22-2-1-submit-92068/048.png,690,262,410,410
C3/22-2-1-submit-92068/090.png,700,255,395,395
C3/22-2-1-submit-92068/006.png,665,254,413,413
C3/22-2-1-submit-92068/078.png,677,259,425,425
C3/22-2-1-submit-92068/000.png,655,251,415,415
C3/22-2-1-submit-92068/120.png,709,259,396,396
C3/22-2-1-submit-92068/018.png,674,254,419,419
C3/22-2-1-submit-92068/066.png,682,266,415,415
C3/22-2-1-submit-92068/096.png,710,253,401,401
C3/22-2-1-submit-92068/114.png,708,256,401,401
C3/22-2-1-submit-92068/126.png,711,261,395,395
C3/22-2-1-submit-92068/042.png,682,264,418,418
C3/22-2-1-submit-92068/108.png,710,258,401,401
C3/22-2-1-submit-92069/030.png,675,244,413,413
C3/22-2-1-submit-92069/012.png,680,259,412,412
C3/22-2-1-submit-92069/144.png,712,264,394,394
C3/22-2-1-submit-92069/036.png,685,263,413,413
C3/22-2-1-submit-92069/054.png,681,260,420,420
C3/22-2-1-submit-92069/072.png,681,265,415,415
C3/22-2-1-submit-92069/102.png,714,258,395,395
C3/22-2-1-submit-92069/060.png,680,261,414,414
C3/22-2-1-submit-92069/132.png,709,262,395,395
C3/22-2-1-submit-92069/084.png,687,263,409,409
C3/22-2-1-submit-92069/024.png,676,255,413,413
C3/22-2-1-submit-92069/138.png,709,262,397,397
C3/22-2-1-submit-92069/048.png,689,262,411,411
C3/22-2-1-submit-92069/090.png,690,248,418,418
C3/22-2-1-submit-92069/006.png,669,258,406,406
C3/22-2-1-submit-92069/078.png,678,260,426,426
C3/22-2-1-submit-92069/000.png,661,256,406,406
C3/22-2-1-submit-92069/120.png,710,260,395,395
C3/22-2-1-submit-92069/018.png,679,257,412,412
C3/22-2-1-submit-92069/066.png,683,270,408,408
C3/22-2-1-submit-92069/096.png,710,251,401,401
C3/22-2-1-submit-92069/114.png,709,264,394,394
C3/22-2-1-submit-92069/126.png,713,263,391,391
C3/22-2-1-submit-92069/042.png,688,269,405,405
C3/22-2-1-submit-92069/108.png,712,264,393,393
C3/22-2-1-submit-92582/030.png,670,245,414,414
C3/22-2-1-submit-92582/012.png,675,256,415,415
C3/22-2-1-submit-92582/144.png,709,264,396,396
C3/22-2-1-submit-92582/036.png,679,256,424,424
C3/22-2-1-submit-92582/054.png,679,259,422,422
C3/22-2-1-submit-92582/072.png,681,270,410,410
C3/22-2-1-submit-92582/102.png,708,256,403,403
C3/22-2-1-submit-92582/060.png,679,262,419,419
C3/22-2-1-submit-92582/132.png,710,264,392,392
C3/22-2-1-submit-92582/084.png,683,259,415,415
C3/22-2-1-submit-92582/024.png,678,259,415,415
C3/22-2-1-submit-92582/138.png,707,265,398,398
C3/22-2-1-submit-92582/048.png,686,261,417,417
C3/22-2-1-submit-92582/090.png,692,248,413,413
C3/22-2-1-submit-92582/006.png,664,254,420,420
C3/22-2-1-submit-92582/078.png,678,260,425,425
C3/22-2-1-submit-92582/000.png,656,255,416,416
C3/22-2-1-submit-92582/120.png,704,259,403,403
C3/22-2-1-submit-92582/018.png,675,254,421,421
C3/22-2-1-submit-92582/066.png,678,266,418,418
C3/22-2-1-submit-92582/096.png,705,250,408,408
C3/22-2-1-submit-92582/114.png,710,261,398,398
C3/22-2-1-submit-92582/126.png,710,264,392,392
C3/22-2-1-submit-92582/042.png,681,266,419,419
C3/22-2-1-submit-92582/108.png,710,260,400,400
C3/22-2-1-submit-93056/030.png,678,244,419,419
C3/22-2-1-submit-93056/012.png,677,256,416,416
C3/22-2-1-submit-93056/144.png,705,255,404,404
C3/22-2-1-submit-93056/036.png,684,264,417,417
C3/22-2-1-submit-93056/054.png,683,262,412,412
C3/22-2-1-submit-93056/072.png,676,264,422,422
C3/22-2-1-submit-93056/102.png,709,253,406,406
C3/22-2-1-submit-93056/060.png,682,265,416,416
C3/22-2-1-submit-93056/132.png,704,254,408,408
C3/22-2-1-submit-93056/084.png,687,253,420,420
C3/22-2-1-submit-93056/024.png,671,251,421,421
C3/22-2-1-submit-93056/138.png,700,252,414,414
C3/22-2-1-submit-93056/048.png,690,262,413,413
C3/22-2-1-submit-93056/090.png,697,246,416,416
C3/22-2-1-submit-93056/006.png,670,254,411,411
C3/22-2-1-submit-93056/078.png,677,261,423,423
C3/22-2-1-submit-93056/000.png,656,250,423,423
C3/22-2-1-submit-93056/120.png,704,249,412,412
C3/22-2-1-submit-93056/018.png,682,259,413,413
C3/22-2-1-submit-93056/066.png,681,266,414,414
C3/22-2-1-submit-93056/096.png,705,249,415,415
C3/22-2-1-submit-93056/114.png,706,251,406,406
C3/22-2-1-submit-93056/126.png,705,253,410,410
C3/22-2-1-submit-93056/042.png,685,263,420,420
C3/22-2-1-submit-93056/108.png,708,253,403,403
C3/22-2-1-submit-93059/030.png,675,242,418,418
C3/22-2-1-submit-93059/012.png,674,253,417,417
C3/22-2-1-submit-93059/144.png,705,252,410,410
C3/22-2-1-submit-93059/036.png,679,256,426,426
C3/22-2-1-submit-93059/054.png,678,255,425,425
C3/22-2-1-submit-93059/072.png,676,263,422,422
C3/22-2-1-submit-93059/102.png,712,255,400,400
C3/22-2-1-submit-93059/060.png,684,266,408,408
C3/22-2-1-submit-93059/132.png,704,252,409,409
C3/22-2-1-submit-93059/084.png,687,252,420,420
C3/22-2-1-submit-93059/024.png,672,252,424,424
C3/22-2-1-submit-93059/138.png,704,252,410,410
C3/22-2-1-submit-93059/048.png,688,261,419,419
C3/22-2-1-submit-93059/090.png,695,245,414,414
C3/22-2-1-submit-93059/006.png,668,251,416,416
C3/22-2-1-submit-93059/078.png,680,261,421,421
C3/22-2-1-submit-93059/000.png,653,249,426,426
C3/22-2-1-submit-93059/120.png,702,249,414,414
C3/22-2-1-submit-93059/018.png,674,251,426,426
C3/22-2-1-submit-93059/066.png,679,263,418,418
C3/22-2-1-submit-93059/096.png,704,246,418,418
C3/22-2-1-submit-93059/114.png,701,248,418,418
C3/22-2-1-submit-93059/126.png,706,252,405,405
C3/22-2-1-submit-93059/042.png,686,262,415,415
C3/22-2-1-submit-93059/108.png,708,255,402,402
C3/22-2-1-submit-93062/030.png,675,246,413,413
C3/22-2-1-submit-93062/012.png,675,258,411,411
C3/22-2-1-submit-93062/144.png,701,252,414,414
C3/22-2-1-submit-93062/036.png,678,255,431,431
C3/22-2-1-submit-93062/054.png,681,259,420,420
C3/22-2-1-submit-93062/072.png,678,265,421,421
C3/22-2-1-submit-93062/102.png,706,252,410,410
C3/22-2-1-submit-93062/060.png,679,260,421,421
C3/22-2-1-submit-93062/132.png,704,254,409,409
C3/22-2-1-submit-93062/084.png,683,252,424,424
C3/22-2-1-submit-93062/024.png,674,257,417,417
C3/22-2-1-submit-93062/138.png,702,253,412,412
C3/22-2-1-submit-93062/048.png,690,261,415,415
C3/22-2-1-submit-93062/090.png,693,247,416,416
C3/22-2-1-submit-93062/006.png,665,249,422,422
C3/22-2-1-submit-93062/078.png,681,263,420,420
C3/22-2-1-submit-93062/000.png,656,251,422,422
C3/22-2-1-submit-93062/120.png,708,253,408,408
C3/22-2-1-submit-93062/018.png,679,254,422,422
C3/22-2-1-submit-93062/066.png,676,264,422,422
C3/22-2-1-submit-93062/096.png,704,249,418,418
C3/22-2-1-submit-93062/114.png,706,251,408,408
C3/22-2-1-submit-93062/126.png,703,252,410,410
C3/22-2-1-submit-93062/042.png,684,267,415,415
C3/22-2-1-submit-93062/108.png,707,252,406,406
C3/22-2-1-submit-93065/030.png,678,244,418,418
C3/22-2-1-submit-93065/012.png,677,256,416,416
C3/22-2-1-submit-93065/144.png,705,255,404,404
C3/22-2-1-submit-93065/036.png,684,264,417,417
C3/22-2-1-submit-93065/054.png,686,262,409,409
C3/22-2-1-submit-93065/072.png,676,264,422,422
C3/22-2-1-submit-93065/102.png,709,254,406,406
C3/22-2-1-submit-93065/060.png,681,265,415,415
C3/22-2-1-submit-93065/132.png,704,254,408,408
C3/22-2-1-submit-93065/084.png,687,253,420,420
C3/22-2-1-submit-93065/024.png,671,251,421,421
C3/22-2-1-submit-93065/138.png,700,252,415,415
C3/22-2-1-submit-93065/048.png,690,262,413,413
C3/22-2-1-submit-93065/090.png,698,247,414,414
C3/22-2-1-submit-93065/006.png,669,253,413,413
C3/22-2-1-submit-93065/078.png,678,260,423,423
C3/22-2-1-submit-93065/000.png,656,250,423,423
C3/22-2-1-submit-93065/120.png,704,249,412,412
C3/22-2-1-submit-93065/018.png,682,260,412,412
C3/22-2-1-submit-93065/066.png,678,266,416,416
C3/22-2-1-submit-93065/096.png,705,249,415,415
C3/22-2-1-submit-93065/114.png,706,251,406,406
C3/22-2-1-submit-93065/126.png,705,253,410,410
C3/22-2-1-submit-93065/042.png,685,263,420,420
C3/22-2-1-submit-93065/108.png,708,253,403,403
C3/22-2-1-submit-93110/030.png,681,252,392,392
C3/22-2-1-submit-93110/012.png,680,260,400,400
C3/22-2-1-submit-93110/144.png,713,268,382,382
C3/22-2-1-submit-93110/036.png,685,260,410,410
C3/22-2-1-submit-93110/054.png,686,261,403,403
C3/22-2-1-submit-93110/072.png,683,265,405,405
C3/22-2-1-submit-93110/102.png,716,256,392,392
C3/22-2-1-submit-93110/060.png,679,263,412,412
C3/22-2-1-submit-93110/132.png,710,264,388,388
C3/22-2-1-submit-93110/084.png,686,259,408,408
C3/22-2-1-submit-93110/024.png,675,255,410,410
C3/22-2-1-submit-93110/138.png,710,266,388,388
C3/22-2-1-submit-93110/048.png,686,260,412,412
C3/22-2-1-submit-93110/090.png,701,254,390,390
C3/22-2-1-submit-93110/006.png,668,257,405,405
C3/22-2-1-submit-93110/078.png,680,262,413,413
C3/22-2-1-submit-93110/000.png,658,254,409,409
C3/22-2-1-submit-93110/120.png,708,260,394,394
C3/22-2-1-submit-93110/018.png,683,263,402,402
C3/22-2-1-submit-93110/066.png,680,264,412,412
C3/22-2-1-submit-93110/096.png,711,254,396,396
C3/22-2-1-submit-93110/114.png,714,263,381,381
C3/22-2-1-submit-93110/126.png,715,268,380,380
C3/22-2-1-submit-93110/042.png,680,259,416,416
C3/22-2-1-submit-93110/108.png,715,262,385,385
C3/22-2-1-submit-93169/030.png,677,249,401,401
C3/22-2-1-submit-93169/012.png,676,260,405,405
C3/22-2-1-submit-93169/144.png,708,259,394,394
C3/22-2-1-submit-93169/036.png,683,260,410,410
C3/22-2-1-submit-93169/054.png,677,255,423,423
C3/22-2-1-submit-93169/072.png,681,271,406,406
C3/22-2-1-submit-93169/102.png,711,256,395,395
C3/22-2-1-submit-93169/060.png,678,265,409,409
C3/22-2-1-submit-93169/132.png,708,258,392,392
C3/22-2-1-submit-93169/084.png,679,254,420,420
C3/22-2-1-submit-93169/024.png,677,258,406,406
C3/22-2-1-submit-93169/138.png,707,259,394,394
C3/22-2-1-submit-93169/048.png,686,262,413,413
C3/22-2-1-submit-93169/090.png,691,245,419,419
C3/22-2-1-submit-93169/006.png,664,254,410,410
C3/22-2-1-submit-93169/078.png,679,266,412,412
C3/22-2-1-submit-93169/000.png,654,251,415,415
C3/22-2-1-submit-93169/120.png,709,258,391,391
C3/22-2-1-submit-93169/018.png,680,261,405,405
C3/22-2-1-submit-93169/066.png,679,267,413,413
C3/22-2-1-submit-93169/096.png,709,256,397,397
C3/22-2-1-submit-93169/114.png,708,258,391,391
C3/22-2-1-submit-93169/126.png,708,258,393,393
C3/22-2-1-submit-93169/042.png,680,263,415,415
C3/22-2-1-submit-93169/108.png,706,255,400,400
C3/22-2-1-submit-93170/030.png,674,247,403,403
C3/22-2-1-submit-93170/012.png,675,257,407,407
C3/22-2-1-submit-93170/144.png,706,259,392,392
C3/22-2-1-submit-93170/036.png,681,257,412,412
C3/22-2-1-submit-93170/054.png,681,258,413,413
C3/22-2-1-submit-93170/072.png,682,273,402,402
C3/22-2-1-submit-93170/102.png,712,256,395,395
C3/22-2-1-submit-93170/060.png,678,265,411,411
C3/22-2-1-submit-93170/132.png,708,258,394,394
C3/22-2-1-submit-93170/084.png,681,256,418,418
C3/22-2-1-submit-93170/024.png,677,260,405,405
C3/22-2-1-submit-93170/138.png,706,258,394,394
C3/22-2-1-submit-93170/048.png,688,265,409,409
C3/22-2-1-submit-93170/090.png,690,245,422,422
C3/22-2-1-submit-93170/006.png,658,251,418,418
C3/22-2-1-submit-93170/078.png,682,269,406,406
C3/22-2-1-submit-93170/000.png,655,251,416,416
C3/22-2-1-submit-93170/120.png,707,258,392,392
C3/22-2-1-submit-93170/018.png,677,255,409,409
C3/22-2-1-submit-93170/066.png,680,268,411,411
C3/22-2-1-submit-93170/096.png,706,254,402,402
C3/22-2-1-submit-93170/114.png,708,258,394,394
C3/22-2-1-submit-93170/126.png,709,259,392,392
C3/22-2-1-submit-93170/042.png,683,266,411,411
C3/22-2-1-submit-93170/108.png,707,257,397,397
C3/5-1-17-submit-91740/030.png,963,215,409,409
C3/5-1-17-submit-91740/012.png,952,214,430,430
C3/5-1-17-submit-91740/036.png,957,213,412,412
C3/5-1-17-submit-91740/054.png,959,203,416,416
C3/5-1-17-submit-91740/072.png,966,220,410,410
C3/5-1-17-submit-91740/102.png,967,226,415,415
C3/5-1-17-submit-91740/060.png,960,205,413,413
C3/5-1-17-submit-91740/084.png,961,220,421,421
C3/5-1-17-submit-91740/024.png,951,213,429,429
C3/5-1-17-submit-91740/048.png,953,197,430,430
C3/5-1-17-submit-91740/090.png,958,221,425,425
C3/5-1-17-submit-91740/006.png,961,220,418,418
C3/5-1-17-submit-91740/078.png,964,222,413,413
C3/5-1-17-submit-91740/000.png,965,218,422,422
C3/5-1-17-submit-91740/120.png,951,225,424,424
C3/5-1-17-submit-91740/018.png,956,220,417,417
C3/5-1-17-submit-91740/066.png,970,213,400,400
C3/5-1-17-submit-91740/096.png,960,224,420,420
C3/5-1-17-submit-91740/114.png,952,225,427,427
C3/5-1-17-submit-91740/042.png,956,209,407,407
C3/5-1-17-submit-91740/108.png,955,225,421,421
C3/5-1-17-submit-92068/030.png,960,214,417,417
C3/5-1-17-submit-92068/012.png,951,215,426,426
C3/5-1-17-submit-92068/036.png,956,206,423,423
C3/5-1-17-submit-92068/054.png,960,200,419,419
C3/5-1-17-submit-92068/072.png,966,216,411,411
C3/5-1-17-submit-92068/102.png,955,212,441,441
C3/5-1-17-submit-92068/060.png,958,194,424,424
C3/5-1-17-submit-92068/084.png,954,213,434,434
C3/5-1-17-submit-92068/024.png,953,214,423,423
C3/5-1-17-submit-92068/048.png,956,196,427,427
C3/5-1-17-submit-92068/090.png,952,212,437,437
C3/5-1-17-submit-92068/006.png,960,215,424,424
C3/5-1-17-submit-92068/078.png,957,211,432,432
C3/5-1-17-submit-92068/000.png,962,213,427,427
C3/5-1-17-submit-92068/120.png,951,219,433,433
C3/5-1-17-submit-92068/018.png,952,214,428,428
C3/5-1-17-submit-92068/066.png,965,205,410,410
C3/5-1-17-submit-92068/096.png,955,215,434,434
C3/5-1-17-submit-92068/114.png,952,221,425,425
C3/5-1-17-submit-92068/126.png,955,221,424,424
C3/5-1-17-submit-92068/042.png,956,203,417,417
C3/5-1-17-submit-92068/108.png,946,215,441,441
C3/5-1-17-submit-92069/030.png,966,217,411,411
C3/5-1-17-submit-92069/012.png,953,211,430,430
C3/5-1-17-submit-92069/036.png,956,208,420,420
C3/5-1-17-submit-92069/054.png,959,195,421,421
C3/5-1-17-submit-92069/072.png,968,223,399,399
C3/5-1-17-submit-92069/102.png,957,217,437,437
C3/5-1-17-submit-92069/060.png,963,202,413,413
C3/5-1-17-submit-92069/084.png,968,224,409,409
C3/5-1-17-submit-92069/024.png,960,217,415,415
C3/5-1-17-submit-92069/048.png,961,200,413,413
C3/5-1-17-submit-92069/090.png,959,217,428,428
C3/5-1-17-submit-92069/006.png,965,218,420,420
